feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Hidrobioma San Juan,NA,41,NA,31,NA,NA,0.7560975609756098,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,3.69,2.79,ecosystem,NA
Hidrobioma Cauca Medio,NA,1394,NA,144,NA,NA,0.10329985652797705,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,125.46,12.959999999999999,ecosystem,NA
Orobioma Azonal Subandino Cauca Medio,NA,20368,NA,1805,NA,NA,0.08861940298507463,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1833.12,162.45,ecosystem,NA
Orobioma Subandino Cauca Medio,NA,65692,NA,5446,NA,NA,0.08290202764415758,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,5912.28,490.14,ecosystem,NA
Zonobioma Humedo Tropical San Juan,NA,1813,NA,350,NA,NA,0.19305019305019305,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,163.17,31.5,ecosystem,NA
Helobioma Tolima Grande,NA,2021,NA,113,NA,NA,0.05591291439881247,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,181.89,10.17,ecosystem,NA
Hidrobioma Tolima Grande,NA,1148,NA,214,NA,NA,0.18641114982578397,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,103.32,19.259999999999998,ecosystem,NA
Zonobioma Humedo Tropical Tolima Grande,NA,10293,NA,849,NA,NA,0.08248324103759837,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,926.37,76.41,ecosystem,NA
Zonobioma Alternohigrico Tropical Tolima Grande,NA,35910,NA,734,NA,NA,0.020439988861041494,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,3231.9,66.06,ecosystem,NA
Hidrobioma Chaparral,NA,119,NA,26,NA,NA,0.2184873949579832,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,10.709999999999999,2.34,ecosystem,NA
Zonobioma Humedo Tropical Cauca Medio,NA,504,NA,75,NA,NA,0.1488095238095238,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,45.36,6.75,ecosystem,NA
Helobioma Chaparral,NA,122,NA,40,NA,NA,0.32786885245901637,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,10.98,3.5999999999999996,ecosystem,NA
Hidrobioma Vertiente Pacífico - Chocó,NA,19,NA,18,NA,NA,0.9473684210526315,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,1.71,1.6199999999999999,ecosystem,NA
Orobioma Subandino Vertiente Pacífico - Chocó,NA,4534,NA,825,NA,NA,0.1819585355094839,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,408.06,74.25,ecosystem,NA
Zonobioma Humedo Tropical Vertiente Pacífico - Chocó,NA,2268,NA,585,NA,NA,0.25793650793650796,NA,Estr17+HuEC100+RUNAP_IHEH2030,post-hoc,204.12,52.65,ecosystem,NA
