feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Apium graveolens,NA,296057,NA,82122,NA,NA,0.27738577368547274,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,26645.129999999997,7390.98,species,Magnoliopsida
Apodanthes caseariae,NA,128992,NA,37230,NA,NA,0.2886225502356735,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,11609.279999999999,3350.7,species,Magnoliopsida
Appunia peduncularis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Appunia tenuiflora,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aptandra caudata,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aptandra tubicina,NA,281391,NA,60613,NA,NA,0.2154048992327402,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,25325.19,5455.17,species,Magnoliopsida
Apuleia leiocarpa,NA,68432,NA,7800,NA,NA,0.11398176291793313,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,6158.88,702,species,Magnoliopsida
Arachnothryx colombiana,NA,214485,NA,69098,NA,NA,0.3221577266475511,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,19303.649999999998,6218.82,species,Magnoliopsida
Arachnothryx discolor,NA,253279,NA,50243,NA,NA,0.1983701767615949,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,22795.11,4521.87,species,Magnoliopsida
Arachnothryx euryphylla,NA,345247,NA,90334,NA,NA,0.2616503546736105,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,31072.23,8130.0599999999995,species,Magnoliopsida
Arachnothryx perezii,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Arachnothryx reflexa,NA,219416,NA,66380,NA,NA,0.30253035330149125,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,19747.44,5974.2,species,Magnoliopsida
Arachnothryx spectabilis,NA,116645,NA,38523,NA,NA,0.3302584765742209,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,10498.05,3467.0699999999997,species,Magnoliopsida
Aragoa abietina,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa abscondita,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa cleefii,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa corrugatifolia,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa cundinamarcensis,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa cupressina,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa lycopodioides,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aragoa occidentalis,NA,161810,NA,60064,NA,NA,0.37120079105123294,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,14562.9,5405.76,species,Magnoliopsida
Aragoa tamana,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Aralia excelsa,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Archytaea angustifolia,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Archytaea triflora,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Arcytophyllum aristatum,NA,25215,NA,12574,NA,NA,0.49867142573864764,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,2269.35,1131.6599999999999,species,Magnoliopsida
Arcytophyllum capitatum,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Arcytophyllum filiforme,NA,0,NA,0,NA,NA,NA,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Magnoliopsida
Arcytophyllum muticum,NA,53787,NA,23605,NA,NA,0.4388606912450964,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,4840.83,2124.45,species,Magnoliopsida
Arcytophyllum nitidum,NA,63005,NA,26932,NA,NA,0.4274581382429966,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,5670.45,2423.88,species,Magnoliopsida
Arcytophyllum setosum,NA,50828,NA,23195,NA,NA,0.45634296057291257,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,4574.5199999999995,2087.5499999999997,species,Magnoliopsida
Arcytophyllum thymifolium,NA,58569,NA,24317,NA,NA,0.41518550769178236,NA,Estr17+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,5271.21,2188.5299999999997,species,Magnoliopsida
