feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Craugastor fitzingeri,NA,32149,NA,10988,NA,NA,0.3417835702510187,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,2893.41,988.92,species,Amphibia
Craugastor longirostris,NA,81308,NA,17737,NA,NA,0.21814581590987356,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,7317.719999999999,1596.33,species,Amphibia
Craugastor opimus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Craugastor raniformis,NA,77506,NA,18453,NA,NA,0.23808479343534694,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,6975.54,1660.77,species,Amphibia
Diasporus vocator,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Eleutherodactylus johnstonei,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Oreobates quixensis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis achatinus,NA,87409,NA,28453,NA,NA,0.32551567916347285,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,7866.8099999999995,2560.77,species,Amphibia
Pristimantis affinis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis altamazonicus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis anolirex,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis bogotensis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis carvalhoi,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis conspicillatus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis cruentus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis curtipes,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis elegans,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis eriphus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis frater,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis gaigei,NA,181692,NA,44730,NA,NA,0.2461858529819695,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,16352.279999999999,4025.7,species,Amphibia
Pristimantis lacrimosus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis lanthanites,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis latidiscus,NA,8064,NA,2945,NA,NA,0.365203373015873,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,725.76,265.05,species,Amphibia
Pristimantis malkini,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis martiae,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis medemi,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis miyatai,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis palmeri,NA,7657,NA,4763,NA,NA,0.6220451874102129,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,689.13,428.66999999999996,species,Amphibia
Pristimantis peruvianus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis petersi,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis racemus,NA,1998,NA,904,NA,NA,0.45245245245245247,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,179.82,81.36,species,Amphibia
Pristimantis ridens,NA,4683,NA,3365,NA,NA,0.7185564808883195,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,421.46999999999997,302.84999999999997,species,Amphibia
Pristimantis savagei,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Pristimantis taeniatus,NA,94486,NA,27172,NA,NA,0.28757699553372984,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,8503.74,2445.48,species,Amphibia
Pristimantis uranobates,NA,18009,NA,10776,NA,NA,0.598367482925204,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,1620.81,969.8399999999999,species,Amphibia
Pristimantis variabilis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Strabomantis bufoniformis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Strabomantis sulcatus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Amazophrynella minuta,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Atelopus ignescens,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne guacamayo,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Osornophryne percrassa,NA,8700,NA,4207,NA,NA,0.48356321839080457,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,783,378.63,species,Amphibia
Rhaebo guttatus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhaebo haematiticus,NA,95449,NA,43092,NA,NA,0.45146622803800984,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,8590.41,3878.2799999999997,species,Amphibia
Rhinella alata,NA,26371,NA,10835,NA,NA,0.4108679989382276,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,2373.39,975.15,species,Amphibia
Rhinella beebei,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella dapsilis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rhinella humboldti,NA,64888,NA,9015,NA,NA,0.13893169769448896,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,5839.92,811.35,species,Amphibia
Rhinella margaritifera,NA,317085,NA,90292,NA,NA,0.28475645331693394,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,28537.649999999998,8126.28,species,Amphibia
Rhinella marina,NA,261612,NA,66435,NA,NA,0.2539447731755424,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,23545.079999999998,5979.15,species,Amphibia
Centrolene buckleyi,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Cochranella euknemos,NA,21397,NA,10498,NA,NA,0.4906295275038557,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,1925.73,944.8199999999999,species,Amphibia
Espadarana prosoblepon,NA,14713,NA,7267,NA,NA,0.49391694419900767,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,1324.1699999999998,654.03,species,Amphibia
Nymphargus grandisonae,NA,103073,NA,42606,NA,NA,0.41335752330872294,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,9276.57,3834.54,species,Amphibia
Nymphargus siren,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rulyrana flavopunctata,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Sachatamia albomaculata,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Sachatamia ilex,NA,135244,NA,50146,NA,NA,0.37078169826387863,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,12171.96,4513.139999999999,species,Amphibia
Teratohyla spinosa,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Hyalinobatrachium colymbiphyllum,NA,47854,NA,13784,NA,NA,0.2880427968403895,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,4306.86,1240.56,species,Amphibia
Hyalinobatrachium munozorum,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Allobates femoralis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Allobates insperatus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Allobates talamancae,NA,31327,NA,13529,NA,NA,0.431863887381492,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,2819.43,1217.61,species,Amphibia
Allobates trilineatus,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Rheobates palmatus,NA,92631,NA,21920,NA,NA,0.23663784262288004,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,8336.789999999999,1972.8,species,Amphibia
Ameerega bilinguis,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Ameerega hahneli,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Ameerega picta,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
Ameerega trivittata,NA,0,NA,0,NA,NA,NA,NA,Estr30+Bs100+HuEC100+RUNAP+OMEC_IHEH2022,post-hoc,0,0,species,Amphibia
