feature,met,total_amount,absolute_target,absolute_held,absolute_shortfall,relative_target,relative_held,relative_shortfall,scenario,evaluated,total_amount_km2,absolute_held_km2,feature_type,class
Centrolene buckleyi,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Cochranella euknemos,NA,21397,NA,10476,NA,NA,0.48960134598308175,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1925.73,942.8399999999999,species,Amphibia
Espadarana prosoblepon,NA,14713,NA,3350,NA,NA,0.22768979813770135,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,1324.1699999999998,301.5,species,Amphibia
Nymphargus grandisonae,NA,103073,NA,33788,NA,NA,0.3278065060685145,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,9276.57,3040.92,species,Amphibia
Nymphargus siren,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Rulyrana flavopunctata,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Sachatamia albomaculata,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Sachatamia ilex,NA,135244,NA,32349,NA,NA,0.23918990860962408,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,12171.96,2911.41,species,Amphibia
Teratohyla spinosa,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Hyalinobatrachium colymbiphyllum,NA,47854,NA,13595,NA,NA,0.28409328373803655,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,4306.86,1223.55,species,Amphibia
Hyalinobatrachium munozorum,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Allobates femoralis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Allobates insperatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Allobates talamancae,NA,31327,NA,13439,NA,NA,0.42899096625913746,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,2819.43,1209.51,species,Amphibia
Allobates trilineatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Rheobates palmatus,NA,92631,NA,4184,NA,NA,0.04516846412108257,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,8336.789999999999,376.56,species,Amphibia
Ameerega bilinguis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Ameerega hahneli,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Ameerega picta,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Ameerega trivittata,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Colostethus inguinalis,NA,60585,NA,2634,NA,NA,0.04347610794751176,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,5452.65,237.06,species,Amphibia
Colostethus panamansis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Colostethus pratti,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Epipedobates boulengeri,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Silverstoneia nubicola,NA,62769,NA,8372,NA,NA,0.13337794134047062,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,5649.21,753.48,species,Amphibia
Andinobates bombetes,NA,54265,NA,1803,NA,NA,0.03322583617432968,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,4883.8499999999995,162.26999999999998,species,Amphibia
Dendrobates auratus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Dendrobates leucomelas,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Dendrobates truncatus,NA,96535,NA,3071,NA,NA,0.03181229605842441,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,8688.15,276.39,species,Amphibia
Oophaga histrionica,NA,4828,NA,1071,NA,NA,0.22183098591549297,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,434.52,96.39,species,Amphibia
Oophaga sylvatica,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Ranitomeya variabilis,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Hyloxalus fuliginosus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Hyloxalus pulchellus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Hyloxalus subpunctatus,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
Gastrotheca cornuta,NA,0,NA,0,NA,NA,NA,NA,Estr17+HuEC70+RUNAP_IHEH2030,post-hoc,0,0,species,Amphibia
